Id,SalePrice
2043,173287.4311984763
2044,181046.58664633322
2045,219534.24949254782
2046,159237.89021504394
2047,147304.71848487548
2048,137130.14903721688
2049,156062.3692211475
2050,178867.27651133842
2051,99360.39038702496
2052,126992.63213249635
2053,146081.35230508132
2054,93357.80045694123
2055,154585.99602978726
2056,144248.06594783714
2057,118277.07125432539
2058,215922.40571084523
2059,130614.30186004874
2060,160559.3133599865
2061,189178.1944605504
2062,125120.91584172196
2063,116797.10133510311
2064,130890.85378791386
2065,113621.72428035704
2066,170114.36145319146
2067,121730.088394559
2068,156615.31433619946
2069,83999.75571639366
2070,113820.58211576962
2071,98051.39908086366
2072,144085.55573289862
2073,137210.07087089814
2074,188991.39477798992
2075,143800.3206686944
2076,124329.98774427449
2077,138290.61769845226
2078,116596.32481845067
2079,142043.95286290013
2080,125581.78932379073
2081,127417.66405376456
2082,128946.68692032293
2083,143504.32225266745
2084,109017.55476183318
2085,120731.91699591452
2086,124856.96853620822
2087,137117.0221016468
2088,99332.33578605184
2089,88335.97212564295
2090,133371.8583507774
2091,102986.20440261645
2092,129150.01616963356
2093,128894.92479375763
2094,120406.10384448338
2095,150524.6961023209
2096,86678.52615427026
2097,103742.39290020088
2098,152008.59536318696
2099,63308.16110674405
2100,85432.91041804435
2101,114084.21549277243
2102,143562.13750571455
2103,103554.76934090239
2104,152635.59970190635
2105,122831.2238897398
2106,70217.15698391618
2107,210727.293015364
2108,114018.15143959639
2109,109343.43165037392
2110,126274.75081755593
2111,157242.8904449163
2112,133767.33542140987
2113,129224.40047385023
2114,127370.14274701342
2115,165870.11002074115
2116,123950.30292137047
2117,144567.93398486217
2118,126457.41533516176
2119,117637.28100812505
2120,115837.74755682498
2121,103027.38269169316
2122,104491.10597806968
2123,91128.39690305141
2124,175386.1045642749
2125,137687.99071433823
2126,146820.54423799817
2127,158522.39556747492
2128,134370.1322270375
2129,109678.38729153198
2130,137202.04727243359
2131,168891.3724833527
2132,119982.78800756895
2133,130621.91421544758
2134,123557.45820392059
2135,105873.76954997564
2136,73588.53951845436
2137,112951.9318090038
2138,141254.0225992351
2139,154292.6650450047
2140,142756.2802931867
2141,157414.29505148492
2142,121514.30970653158
2143,136198.14307704358
2144,123924.28926580834
2145,142526.54766673598
2146,167386.17347031579
2147,160087.1770350292
2148,147404.58260339056
2149,154398.7679522694
2150,218804.14007011696
2151,125472.23188424672
2152,162316.33378365156
2153,164936.69683201896
2154,101357.87243864647
2155,143743.2520279892
2156,267046.0145304539
2157,233793.03510172514
2158,231951.7268423325
2159,215128.5717401254
2160,182226.62399245062
2161,250964.12181892575
2162,440888.53591821954
2163,337174.1752807548
2164,249317.55672277525
2165,185734.28967272688
2166,152224.18749290484
2167,220590.51913144445
2168,193840.4907300649
2169,194994.9963485255
2170,215381.7617054402
2171,149077.178382407
2172,139960.94403707408
2173,156013.01479061428
2174,236542.92964974538
2175,306473.1431678085
2176,302282.3501351998
2177,245267.27554085242
2178,222825.127913879
2179,148935.76917374495
2180,238179.7161780653
2181,195641.9701923102
2182,225567.81340946906
2183,192013.45315561313
2184,124119.46132576787
2185,127373.26561137238
2186,157432.4289317903
2187,157516.72446158828
2188,164193.79685872924
2189,315935.34466967644
2190,79595.80093432471
2191,79825.29111161294
2192,87238.27525223292
2193,113695.90850868713
2194,104665.60792782209
2195,104409.4834883822
2196,106640.26971695307
2197,118280.41943090833
2198,159762.12086163415
2199,186184.25649767116
2200,134930.56512805054
2201,136822.78862647162
2202,195125.7059845784
2203,131062.08042548395
2204,166271.02627450266
2205,112747.84963741546
2206,121404.27087026334
2207,186554.1054203582
2208,253218.55842672283
2209,206353.9922255835
2210,135577.7590795106
2211,124456.00973707397
2212,128945.55486162288
2213,103472.19939063214
2214,138118.87860093339
2215,104241.07967355767
2216,147525.51686589658
2217,63124.838128887386
2218,90444.72257013374
2219,86981.97898515231
2220,88489.67351808622
2221,265182.43893711385
2222,245301.5788517078
2223,275148.755856448
2224,222146.93785427307
2225,132745.77282025546
2226,183618.8218427926
2227,209000.05783216606
2228,255200.01725736892
2229,245185.5939328854
2230,142930.0747632641
2231,206003.73476911278
2232,181357.36463048385
2233,185219.87942855342
2234,239088.57773988714
2235,213789.11073687833
2236,272178.3791625223
2237,318587.76300943637
2238,219467.6880646106
2239,123065.31111359461
2240,161133.69027362057
2241,143148.8293964824
2242,132546.99905472487
2243,136357.55548974779
2244,115207.15492366682
2245,109969.60054463765
2246,146086.83347585765
2247,129484.46587977899
2248,126375.72043034298
2249,126797.39427178244
2250,131063.94342848047
2251,124546.37430899391
2252,185014.2659628495
2253,152735.9666379784
2254,168730.2528005631
2255,192585.60371467136
2256,180100.6961557608
2257,212146.2299616815
2258,167687.51458281773
2259,172721.54560042897
2260,159441.92387016024
2261,179329.3267358411
2262,211331.58727832194
2263,336910.67949656013
2264,487331.7629518017
2265,183041.653610046
2266,278206.17471046816
2267,342928.31659291865
2268,381468.2060068813
2269,156951.02266230847
2270,197603.9607348531
2271,224628.58587611592
2272,207479.0582713398
2273,164313.3737824802
2274,179003.51509393784
2275,162381.1752145739
2276,189495.21487914736
2277,192736.53340973688
2278,150118.34675652446
2279,125606.56928866977
2280,115325.88988812451
2281,173684.32602827536
2282,188693.64332315818
2283,122526.75609259802
2284,133499.22187400682
2285,150560.26551026505
2286,123140.55004330135
2287,331595.64664719184
2288,256931.16780685342
2289,345201.14938406536
2290,427759.12408483884
2291,311733.34572802
2292,414793.96003651305
2293,475245.7035084214
2294,387504.6137972695
2295,455836.76709111425
2296,273669.3216247393
2297,302902.7613572096
2298,304076.57736427797
2299,373768.164765887
2300,319941.6470182349
2301,269909.4140816445
2302,242637.06195984426
2303,239062.22333871474
2304,242869.03587671087
2305,190190.20131277508
2306,192082.27086104176
2307,195516.32330070238
2308,226026.266114286
2309,271558.58830153063
2310,206021.6972297473
2311,210173.48850306807
2312,175150.37736100098
2313,179310.90546796098
2314,181247.6671215561
2315,176296.56393716802
2316,201906.35762231844
2317,190879.21329111757
2318,172807.44898326995
2319,180509.535141602
2320,186838.40071629247
2321,257783.19908788794
2322,189041.83210390346
2323,185726.30408346347
2324,182123.54436966605
2325,212627.80781313247
2326,177974.13522023754
2327,212911.8614647562
2328,225681.13511723513
2329,189192.97792964356
2330,181580.02307194017
2331,362947.0106345676
2332,403379.7905548215
2333,332920.25548706844
2334,259494.87478447828
2335,258920.0377173956
2336,319672.63552857004
2337,196527.397011075
2338,266328.17481105175
2339,225412.31646366345
2340,384650.26588163135
2341,209636.54323340292
2342,234532.09893448502
2343,223420.83175958623
2344,227595.50880855246
2345,241286.7450120379
2346,198080.03958623714
2347,183518.18934252075
2348,220775.41416884345
2349,159273.6552714989
2350,271701.51765906287
2351,234738.32337250584
2352,253807.0104921424
2353,250467.85878807434
2354,131627.89118909388
2355,148320.16891915252
2356,157493.64169964293
2357,196086.0082169143
2358,189214.79401593056
2359,146204.1974107302
2360,114973.03811700422
2361,139953.13510639843
2362,271947.03574426105
2363,136826.29353779394
2364,175751.76411431198
2365,222129.8095000112
2366,184398.45715137917
2367,214446.85036529636
2368,202439.6357570561
2369,211289.44172232653
2370,166477.50388109038
2371,167495.85351354186
2372,181451.95544765738
2373,266258.5197668344
2374,296595.8956580843
2375,230631.47432529042
2376,306456.68171472184
2377,365050.3937563282
2378,146486.49454162974
2379,217232.81669214182
2380,155270.73514546684
2381,156112.1236746872
2382,203196.7443758026
2383,214949.8627323527
2384,249094.42226354897
2385,162852.00691003783
2386,131158.3918351125
2387,132264.25683949783
2388,104389.5633303647
2389,130846.63749614614
2390,135002.48069754968
2391,139820.5352363158
2392,114271.78766471743
2393,171739.65055184154
2394,138604.55907784015
2395,206171.61785774239
2396,142613.47313475414
2397,223904.88080504487
2398,123716.58942147637
2399,67475.78979634859
2400,66543.80889246613
2401,121331.40350154269
2402,129122.27305387377
2403,155177.3000684181
2404,147960.35003516555
2405,156055.27467446937
2406,141459.7490728247
2407,122032.2249263936
2408,142065.19751274705
2409,122298.20238352501
2410,195219.93865023466
2411,113138.98772640861
2412,148091.91152141584
2413,124061.53207233587
2414,148885.19346757486
2415,142337.1202829235
2416,130358.52544538426
2417,127754.85805528401
2418,129963.98401865433
2419,117207.24505646806
2420,123130.22072729582
2421,141557.2883501333
2422,110656.64084793988
2423,108444.42949554126
2424,163640.44254354152
2425,218999.5980382071
2426,138765.32130747102
2427,126751.83410981447
2428,174985.19409300922
2429,117906.81249517878
2430,136706.1891889882
2431,111336.5895457056
2432,138879.09979823983
2433,131947.0629933797
2434,131545.96343348193
2435,149907.1650710789
2436,102173.88322445432
2437,108417.61207847467
2438,121028.43831700666
2439,113675.16738613736
2440,128302.47402633954
2441,101654.59852717022
2442,107895.44924820885
2443,134301.99885754308
2444,132980.48259573214
2445,86775.39537197913
2446,134919.47508430935
2447,184156.9354852257
2448,136978.4976049808
2449,116242.14615851242
2450,152925.5302175792
2451,131538.66132795133
2452,195094.48889756124
2453,92334.70205167652
2454,117168.74826758329
2455,112947.48934220884
2456,131163.5468192139
2457,123588.37902403582
2458,132555.7746148027
2459,108905.51533160206
2460,139846.44928845653
2461,125870.90753633798
2462,132578.47599416014
2463,125828.46237338416
2464,177787.83967056498
2465,142489.65099556628
2466,115898.98967737315
2467,148545.99208692837
2468,87731.31920161449
2469,89602.28261151277
2470,187840.84415696375
2471,223890.43703201544
2472,170229.29526118055
2473,122801.44846329234
2474,88669.82269882118
2475,235105.7019996459
2476,114177.11922647682
2477,122634.61754099875
2478,164328.052865142
2479,111556.24065644965
2480,146645.6735259897
2481,117697.79850427216
2482,131844.64839076175
2483,111173.1646489576
2484,121167.17639710149
2485,129000.31783282485
2486,144353.1069813439
2487,173525.04033843143
2488,170689.02773668757
2489,157428.78799792106
2490,142741.8689516655
2491,94106.6063514201
2492,175531.4494871355
2493,151310.1254380885
2494,155531.11724845582
2495,98157.97000538229
2496,245690.63777249047
2497,160484.62354383644
2498,107116.10339804197
2499,91787.84933294145
2500,126598.92252693496
2501,138940.8530722451
2502,143461.26406620452
2503,95230.64863897959
2504,197982.48614782945
2505,220690.29409787225
2506,254348.60275158516
2507,294641.52708153066
2508,255160.95298004363
2509,218602.0843304968
2510,223106.48158420378
2511,180886.9697837347
2512,205127.3830879566
2513,216292.25955844947
2514,247867.52493387938
2515,139659.91897643972
2516,171493.23831014286
2517,140965.15040894866
2518,143699.83181391816
2519,222208.6253458566
2520,208055.6273227145
2521,191823.57610328964
2522,225666.62872270806
2523,125142.02265851526
2524,135280.06499377755
2525,145714.63536125972
2526,131410.74324623612
2527,115465.41809753604
2528,124009.98286599627
2529,137418.630039511
2530,125090.33439279158
2531,250254.28463405411
2532,228379.24153445082
2533,196629.44542612697
2534,234841.58621344485
2535,315301.1706096419
2536,244697.3049849091
2537,233450.70296313014
2538,181230.55584457537
2539,189836.96169484576
2540,179571.47595384673
2541,186192.73710463603
2542,160231.0849679858
2543,130755.26236556425
2544,118900.97438394782
2545,134423.38614826358
2546,142299.31707185248
2547,152033.29428689898
2548,156442.0836801913
2549,153561.08932176116
2550,1684087.3678770377
2551,151973.84963912424
2552,124426.0288912882
2553,72600.34022985338
2554,101549.23073142846
2555,124754.06766649635
2556,100359.0021267216
2557,109750.23226490057
2558,148911.83539046324
2559,122071.9964114438
2560,135669.01294735406
2561,141253.8370871828
2562,123522.67488986324
2563,142350.58676688359
2564,182903.07979090957
2565,115088.75835130516
2566,138686.95892024352
2567,127728.47226039603
2568,186779.7274806411
2569,196299.33631948676
2570,137660.95254987272
2571,169390.37204293467
2572,168691.799733441
2573,217181.38298864328
2574,262198.48037799855
2575,138689.75961779364
2576,122116.0847775199
2577,149704.88343983112
2578,100564.13210802102
2579,72563.46812087987
2580,110575.44154607625
2581,125496.17574654247
2582,132529.34265348662
2583,254245.88642861007
2584,177541.1703244317
2585,188613.7747406765
2586,222194.14092007958
2587,203476.6140937602
2588,140323.31611579948
2589,155470.78661982663
2590,227234.13438748984
2591,219172.35724998804
2592,213834.27997267793
2593,246140.46852913045
2594,184196.63682754117
2595,200243.01692382645
2596,308600.60370370315
2597,179532.02938551613
2598,279911.9975845375
2599,330269.2896926522
2600,156079.45920739224
2601,143986.02480640003
2602,98114.8534385702
2603,102906.05301278834
2604,98267.12355570929
2605,97733.96757098798
2606,144471.0232753084
2607,196813.0493516701
2608,214112.84157806463
2609,161907.21786905298
2610,109269.2270585131
2611,127384.08949609772
2612,151076.90264672876
2613,127368.71656679803
2614,122545.61444444433
2615,149194.9149425142
2616,148489.29792108195
2617,182247.4022436832
2618,227199.7212358167
2619,213143.86882456232
2620,181926.7621645016
2621,173741.72874248817
2622,179840.87579419054
2623,247997.6536266234
2624,286055.86407855625
2625,307267.24929561606
2626,168437.8444657479
2627,168322.70789420852
2628,415965.4254141855
2629,489196.76074325567
2630,328233.6163592593
2631,451963.84620073065
2632,378173.33213343646
2633,288041.9979405639
2634,382153.12367514253
2635,161595.72642437843
2636,189301.24820025064
2637,171153.5809949479
2638,251688.16428074724
2639,188266.11172324585
2640,150582.06002183256
2641,104203.10302781401
2642,190182.125162782
2643,122890.4037443739
2644,144654.5749099466
2645,126560.35755190298
2646,112349.03346931412
2647,121474.4643323241
2648,148304.89443897834
2649,144992.80938835998
2650,146962.99086959191
2651,152199.5685971935
2652,397438.25168164895
2653,253517.93359631332
2654,232371.36327710372
2655,352225.4816398962
2656,309755.8488627089
2657,326643.3346182152
2658,278874.3118349525
2659,286523.48405956564
2660,334369.7363753047
2661,321904.0919905628
2662,333121.81222075503
2663,284737.5350882934
2664,262303.32720963313
2665,304229.9087492286
2666,264810.13733396714
2667,174128.63820782254
2668,182820.6213328322
2669,177549.16070824268
2670,286959.59106049605
2671,182792.77333171008
2672,200731.434100676
2673,217522.97385180113
2674,214470.32194923595
2675,173890.4986623372
2676,199043.9207715617
2677,199406.6560093874
2678,250414.72365098176
2679,266803.49516151706
2680,285134.8968331816
2681,410742.74656962167
2682,323923.0398460744
2683,493941.2965027467
2684,309623.80029286916
2685,330891.85171904694
2686,243785.24032648175
2687,285946.1075525145
2688,216774.42719390808
2689,193160.12178585146
2690,422375.3521914771
2691,177494.00552980654
2692,138634.11316739794
2693,195904.88733261573
2694,139645.5829731323
2695,194609.81558839892
2696,186834.35498604664
2697,180073.1836961363
2698,190907.1043028256
2699,179123.6283611812
2700,158771.52220745763
2701,157425.31397768247
2702,120593.70290325016
2703,140877.67589405816
2704,145026.17035862213
2705,116425.31504442226
2706,114389.31336075529
2707,125832.82096223834
2708,124801.07959368738
2709,100224.08830015875
2710,124636.16303188383
2711,322014.1288059144
2712,380700.97427944123
2713,172881.19499641427
2714,159905.27276423955
2715,165224.5878030606
2716,153001.99073601465
2717,177156.4611595942
2718,219160.38584154728
2719,153045.43679429466
2720,176659.5569310615
2721,133461.30767621947
2722,159081.24442216352
2723,163641.79294903282
2724,124335.02752670515
2725,124638.31423856187
2726,138994.67769973987
2727,196766.16257256008
2728,168835.12460789824
2729,144717.28977655366
2730,143285.08085157484
2731,132275.37624200256
2732,124770.88110940628
2733,163047.72089641838
